epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
57,191.595,0.64924,2.36485,0.83785,0.22363,0.8,0.59655,0.47131,0.65739,3.91308,0.82044,0.000124768,0.000124768,0.000124768
58,194.92,0.67502,2.14124,0.82378,0.22363,0.8,0.59655,0.47131,0.65739,3.91308,0.82044,0.000124174,0.000124174,0.000124174
59,198.301,0.70488,2.31871,0.86126,0.19483,0.8,0.5872,0.48114,0.60389,3.8598,0.81217,0.000123482,0.000123482,0.000123482
60,201.672,0.65943,2.21251,0.86004,0.19483,0.8,0.5872,0.48114,0.60389,3.8598,0.81217,0.000122691,0.000122691,0.000122691
61,204.839,0.74073,2.46727,0.83288,0.18714,0.8,0.6022,0.49307,0.58921,3.81161,0.80809,0.0001218,0.0001218,0.0001218
62,208.249,0.65147,2.00124,0.85712,0.18714,0.8,0.6022,0.49307,0.58921,3.81161,0.80809,0.000120811,0.000120811,0.000120811
63,211.655,0.64657,2.15253,0.8512,0.28104,0.80141,0.66279,0.56574,0.58145,3.75852,0.80978,0.000119722,0.000119722,0.000119722
64,214.883,0.6404,2.10117,0.85448,0.28104,0.80141,0.66279,0.56574,0.58145,3.75852,0.80978,0.000118535,0.000118535,0.000118535
65,218.207,0.77344,2.22579,0.84673,0.2688,0.80563,0.66976,0.57071,0.58327,3.71038,0.81042,0.000117248,0.000117248,0.000117248
66,221.465,0.68551,2.03162,0.83359,0.2688,0.80563,0.66976,0.57071,0.58327,3.71038,0.81042,0.000115862,0.000115862,0.000115862
67,224.674,0.69466,2.13961,0.84159,0.25341,0.80845,0.76162,0.65071,0.59951,3.67518,0.81319,0.000114378,0.000114378,0.000114378
68,228.022,0.67435,2.02609,0.85152,0.25341,0.80845,0.76162,0.65071,0.59951,3.67518,0.81319,0.000112794,0.000112794,0.000112794
69,231.459,0.65341,1.74361,0.85231,0.24221,0.81549,0.78034,0.65484,0.63485,3.64472,0.81806,0.000111112,0.000111112,0.000111112
70,234.669,0.66275,2.07884,0.84579,0.24221,0.81549,0.78034,0.65484,0.63485,3.64472,0.81806,0.000109331,0.000109331,0.000109331
71,237.889,0.66856,1.97751,0.85451,0.24099,0.82958,0.79072,0.67123,0.64886,3.61664,0.82053,0.00010745,0.00010745,0.00010745
72,241.255,0.66747,1.67365,0.85821,0.24099,0.82958,0.79072,0.67123,0.64886,3.61664,0.82053,0.00010547,0.00010547,0.00010547
73,244.56,0.69024,1.86014,0.83366,0.23822,0.83944,0.79668,0.68024,0.62364,3.57377,0.81836,0.000103392,0.000103392,0.000103392
74,247.899,0.65996,1.84905,0.84762,0.23822,0.83944,0.79668,0.68024,0.62364,3.57377,0.81836,0.000101215,0.000101215,0.000101215
75,251.365,0.65466,1.70353,0.84056,0.23529,0.85775,0.80392,0.69809,0.58506,3.51936,0.8157,9.8938e-05,9.8938e-05,9.8938e-05
76,254.857,0.6241,1.57669,0.84649,0.23529,0.85775,0.80392,0.69809,0.58506,3.51936,0.8157,9.65625e-05,9.65625e-05,9.65625e-05
77,258.136,0.60327,1.55378,0.83521,0.23293,0.87324,0.81444,0.71267,0.54914,3.45589,0.81168,9.4088e-05,9.4088e-05,9.4088e-05
78,261.45,0.62981,1.62913,0.83711,0.23293,0.87324,0.81444,0.71267,0.54914,3.45589,0.81168,9.15145e-05,9.15145e-05,9.15145e-05
79,265.097,0.59164,1.52333,0.85056,0.2289,0.88732,0.81853,0.72467,0.53354,3.386,0.80919,8.8842e-05,8.8842e-05,8.8842e-05
80,268.25,0.57319,1.54906,0.84691,0.2289,0.88732,0.81853,0.72467,0.53354,3.386,0.80919,8.60705e-05,8.60705e-05,8.60705e-05
81,271.477,0.67541,1.61747,0.82943,0.22292,0.88873,0.81823,0.72788,0.52757,3.31496,0.80859,8.32e-05,8.32e-05,8.32e-05
82,274.748,0.66387,1.63667,0.83251,0.22292,0.88873,0.81823,0.72788,0.52757,3.31496,0.80859,8.02305e-05,8.02305e-05,8.02305e-05
83,278.307,0.63161,1.56671,0.84451,0.21681,0.89155,0.82045,0.73161,0.52617,3.24542,0.80785,7.7162e-05,7.7162e-05,7.7162e-05
84,281.585,0.63569,1.45024,0.83453,0.21681,0.89155,0.82045,0.73161,0.52617,3.24542,0.80785,7.39945e-05,7.39945e-05,7.39945e-05
85,284.869,0.71044,1.71946,0.84247,0.2126,0.89859,0.8209,0.73026,0.54583,3.17963,0.80799,7.0728e-05,7.0728e-05,7.0728e-05
86,288.06,0.64921,1.66926,0.8303,0.2126,0.89859,0.8209,0.73026,0.54583,3.17963,0.80799,6.73625e-05,6.73625e-05,6.73625e-05
87,291.164,0.65151,1.61575,0.84269,0.20638,0.9,0.82005,0.72549,0.5773,3.10865,0.8103,6.3898e-05,6.3898e-05,6.3898e-05
88,294.588,0.64599,1.51123,0.81967,0.20638,0.9,0.82005,0.72549,0.5773,3.10865,0.8103,6.03345e-05,6.03345e-05,6.03345e-05
89,298.073,0.66989,1.6829,0.81776,0.19775,0.9,0.82157,0.72232,0.60407,3.02986,0.81194,5.6672e-05,5.6672e-05,5.6672e-05
90,301.174,0.60475,1.47633,0.83152,0.19775,0.9,0.82157,0.72232,0.60407,3.02986,0.81194,5.29105e-05,5.29105e-05,5.29105e-05
91,304.516,0.62779,1.21004,0.83659,0.19114,0.9,0.82036,0.72144,0.61102,2.93626,0.81086,4.905e-05,4.905e-05,4.905e-05
92,307.858,0.65028,1.1628,0.82973,0.19114,0.9,0.82036,0.72144,0.61102,2.93626,0.81086,4.50905e-05,4.50905e-05,4.50905e-05
93,311.006,0.60867,1.2022,0.82327,0.18131,0.9,0.82192,0.72173,0.59521,2.81943,0.80672,4.1032e-05,4.1032e-05,4.1032e-05
94,314.433,0.60432,1.06227,0.82528,0.18131,0.9,0.82192,0.72173,0.59521,2.81943,0.80672,3.68745e-05,3.68745e-05,3.68745e-05
95,318.001,0.59201,1.12726,0.82033,0.16545,0.9,0.82226,0.72459,0.5716,2.71261,0.80267,3.2618e-05,3.2618e-05,3.2618e-05
96,321.457,0.6168,1.13201,0.85,0.16545,0.9,0.82226,0.72459,0.5716,2.71261,0.80267,2.82625e-05,2.82625e-05,2.82625e-05
97,324.676,0.60878,1.08137,0.82161,0.89793,0.79472,0.82153,0.73116,0.54925,2.61173,0.79937,2.3808e-05,2.3808e-05,2.3808e-05
98,327.966,0.67081,1.23299,0.84137,0.89793,0.79472,0.82153,0.73116,0.54925,2.61173,0.79937,1.92545e-05,1.92545e-05,1.92545e-05
99,331.416,0.59462,1.14457,0.82517,0.9233,0.56334,0.82584,0.74015,0.53484,2.50553,0.7969,1.4602e-05,1.4602e-05,1.4602e-05
100,334.818,0.5394,1.05551,0.81703,0.9233,0.56334,0.82584,0.74015,0.53484,2.50553,0.7969,9.8505e-06,9.8505e-06,9.8505e-06
1,5.23786,1.40398,4.90667,1.26541,0,0,0,0,1.50807,4.60455,1.20869,0,0,0
2,8.68547,1.48162,4.89035,1.327,0,0,0,0,1.49625,4.61225,1.20909,4.9505e-06,4.9505e-06,4.9505e-06
3,11.8473,1.44225,4.91146,1.26407,0,0,0,0,1.48541,4.61621,1.20864,9.802e-06,9.802e-06,9.802e-06
1,8.51354,1.21507,4.48537,1.25035,0,0,0,0,1.23827,4.15305,1.37113,3.5e-05,3.5e-05,3.5e-05
2,15.2321,1.09446,4.38353,1.22907,0,0,0,0,1.03685,4.04334,1.16764,7.42575e-05,7.42575e-05,7.42575e-05
3,21.8394,0.86023,4.2001,1.035,0,0,0,0,0.76089,3.93671,0.96386,0.000112723,0.000112723,0.000112723
4,28.3968,0.79952,4.1573,0.9942,0,0,0,0,0.65798,3.83135,0.87656,0.000150396,0.000150396,0.000150396
5,34.7444,0.77306,4.06637,0.97445,0.06667,0.03333,0.04994,0.03561,0.60042,3.7607,0.82443,0.000187278,0.000187278,0.000187278
6,41.0981,0.66697,3.9073,0.93409,0.06667,0.03333,0.04994,0.03561,0.60042,3.7607,0.82443,0.000223368,0.000223368,0.000223368
7,47.4207,0.6978,3.86045,0.92808,0.1741,0.79333,0.44414,0.37383,0.55323,3.65244,0.79763,0.000258665,0.000258665,0.000258665
8,53.7408,0.65239,3.67817,0.9029,0.1741,0.79333,0.44414,0.37383,0.55323,3.65244,0.79763,0.000293171,0.000293171,0.000293171
9,60.1009,0.69371,3.66875,0.89812,0.1741,0.79333,0.44414,0.37383,0.55323,3.65244,0.79763,0.000326884,0.000326884,0.000326884
10,67.1809,0.64176,3.68704,0.89583,0.06884,0.99333,0.51465,0.4488,0.50052,3.28457,0.7824,0.000359805,0.000359805,0.000359805
11,74.6836,0.5957,3.53576,0.91316,0.06884,0.99333,0.51465,0.4488,0.50052,3.28457,0.7824,0.000391935,0.000391935,0.000391935
12,82.1101,0.61172,3.52969,0.88208,0.06884,0.99333,0.51465,0.4488,0.50052,3.28457,0.7824,0.000423272,0.000423272,0.000423272
13,89.1103,0.6337,3.51708,0.90148,0.06884,0.99333,0.51465,0.4488,0.50052,3.28457,0.7824,0.0004406,0.0004406,0.0004406
14,96.6614,0.60434,3.47704,0.8901,0.79099,0.40989,0.60867,0.53413,0.54275,2.42514,0.79682,0.00043565,0.00043565,0.00043565
15,103.945,0.66392,3.20905,0.88266,0.79099,0.40989,0.60867,0.53413,0.54275,2.42514,0.79682,0.0004307,0.0004307,0.0004307
16,111.032,0.64676,3.21736,0.88561,0.79099,0.40989,0.60867,0.53413,0.54275,2.42514,0.79682,0.00042575,0.00042575,0.00042575
17,118.081,0.63509,3.1678,0.87907,0.79099,0.40989,0.60867,0.53413,0.54275,2.42514,0.79682,0.0004208,0.0004208,0.0004208
18,124.76,0.67974,3.35291,0.92624,0.77111,0.57951,0.73428,0.63658,0.55531,1.90147,0.79375,0.00041585,0.00041585,0.00041585
19,131.561,0.5851,3.00766,0.86133,0.77111,0.57951,0.73428,0.63658,0.55531,1.90147,0.79375,0.0004109,0.0004109,0.0004109
20,138.04,0.60569,2.89893,0.87829,0.77111,0.57951,0.73428,0.63658,0.55531,1.90147,0.79375,0.00040595,0.00040595,0.00040595
21,144.42,0.58658,2.94978,0.87993,0.77111,0.57951,0.73428,0.63658,0.55531,1.90147,0.79375,0.000401,0.000401,0.000401
22,150.798,0.65888,2.95547,0.87618,0.51558,0.70152,0.76375,0.66813,0.51228,1.5768,0.78621,0.00039605,0.00039605,0.00039605
23,157.257,0.61024,2.75302,0.87282,0.51558,0.70152,0.76375,0.66813,0.51228,1.5768,0.78621,0.0003911,0.0003911,0.0003911
24,163.798,0.55379,2.68886,0.86741,0.51558,0.70152,0.76375,0.66813,0.51228,1.5768,0.78621,0.00038615,0.00038615,0.00038615
25,170.249,0.63461,2.76828,0.90259,0.51558,0.70152,0.76375,0.66813,0.51228,1.5768,0.78621,0.0003812,0.0003812,0.0003812
26,176.727,0.60059,2.70898,0.8829,0.58137,0.9,0.81984,0.7308,0.51434,1.386,0.78243,0.00037625,0.00037625,0.00037625
27,183.51,0.6176,2.66295,0.92351,0.58137,0.9,0.81984,0.7308,0.51434,1.386,0.78243,0.0003713,0.0003713,0.0003713
28,190.334,0.5832,2.54341,0.85305,0.58137,0.9,0.81984,0.7308,0.51434,1.386,0.78243,0.00036635,0.00036635,0.00036635
29,196.977,0.62617,2.56959,0.86143,0.58137,0.9,0.81984,0.7308,0.51434,1.386,0.78243,0.0003614,0.0003614,0.0003614
30,203.528,0.60787,2.47816,0.88363,0.88075,0.77506,0.842,0.76735,0.49048,1.2554,0.79261,0.00035645,0.00035645,0.00035645
31,209.885,0.55107,2.38001,0.88682,0.88075,0.77506,0.842,0.76735,0.49048,1.2554,0.79261,0.0003515,0.0003515,0.0003515
32,216.571,0.53155,2.31707,0.85427,0.88075,0.77506,0.842,0.76735,0.49048,1.2554,0.79261,0.00034655,0.00034655,0.00034655
33,222.966,0.5617,2.36203,0.85114,0.88075,0.77506,0.842,0.76735,0.49048,1.2554,0.79261,0.0003416,0.0003416,0.0003416
34,229.684,0.58936,2.39153,0.88481,0.86953,0.8892,0.8405,0.75526,0.49977,1.22023,0.79895,0.00033665,0.00033665,0.00033665
35,236.044,0.57559,2.24114,0.89402,0.86953,0.8892,0.8405,0.75526,0.49977,1.22023,0.79895,0.0003317,0.0003317,0.0003317
36,242.365,0.56464,2.26912,0.87813,0.86953,0.8892,0.8405,0.75526,0.49977,1.22023,0.79895,0.00032675,0.00032675,0.00032675
37,248.732,0.54935,2.17562,0.87063,0.86953,0.8892,0.8405,0.75526,0.49977,1.22023,0.79895,0.0003218,0.0003218,0.0003218
38,255.223,0.56143,2.18363,0.87705,0.8712,0.89887,0.84549,0.76781,0.48721,1.19806,0.79238,0.00031685,0.00031685,0.00031685
39,261.756,0.53017,2.05213,0.87071,0.8712,0.89887,0.84549,0.76781,0.48721,1.19806,0.79238,0.0003119,0.0003119,0.0003119
40,268.264,0.59501,2.17079,0.87255,0.8712,0.89887,0.84549,0.76781,0.48721,1.19806,0.79238,0.00030695,0.00030695,0.00030695
41,274.703,0.59407,2.14922,0.90125,0.8712,0.89887,0.84549,0.76781,0.48721,1.19806,0.79238,0.000302,0.000302,0.000302
42,281.011,0.54092,2.14656,0.89503,0.92995,0.84261,0.84801,0.77163,0.47965,1.15855,0.78316,0.00029705,0.00029705,0.00029705
43,287.328,0.57389,2.04664,0.8813,0.92995,0.84261,0.84801,0.77163,0.47965,1.15855,0.78316,0.0002921,0.0002921,0.0002921
44,293.808,0.50963,1.99339,0.86601,0.92995,0.84261,0.84801,0.77163,0.47965,1.15855,0.78316,0.00028715,0.00028715,0.00028715
45,300.082,0.53818,1.93001,0.85183,0.92995,0.84261,0.84801,0.77163,0.47965,1.15855,0.78316,0.0002822,0.0002822,0.0002822
46,306.38,0.51122,1.94506,0.88205,0.91773,0.85309,0.84571,0.77147,0.47743,1.12798,0.7789,0.00027725,0.00027725,0.00027725
47,312.699,0.51317,1.7858,0.82866,0.91773,0.85309,0.84571,0.77147,0.47743,1.12798,0.7789,0.0002723,0.0002723,0.0002723
48,318.974,0.55683,1.95017,0.90207,0.91773,0.85309,0.84571,0.77147,0.47743,1.12798,0.7789,0.00026735,0.00026735,0.00026735
49,325.292,0.55718,1.88485,0.88325,0.91773,0.85309,0.84571,0.77147,0.47743,1.12798,0.7789,0.0002624,0.0002624,0.0002624
50,331.789,0.526,1.84628,0.84717,0.89026,0.875,0.84408,0.77385,0.46253,1.1001,0.77597,0.00025745,0.00025745,0.00025745
51,338.463,0.52406,1.71424,0.84128,0.89026,0.875,0.84408,0.77385,0.46253,1.1001,0.77597,0.0002525,0.0002525,0.0002525
52,344.99,0.56481,1.83102,0.87301,0.89026,0.875,0.84408,0.77385,0.46253,1.1001,0.77597,0.00024755,0.00024755,0.00024755
53,351.346,0.52576,1.80065,0.84834,0.89026,0.875,0.84408,0.77385,0.46253,1.1001,0.77597,0.0002426,0.0002426,0.0002426
54,358.013,0.50926,1.73112,0.83537,0.90375,0.86487,0.84465,0.78403,0.42813,1.08748,0.7727,0.00023765,0.00023765,0.00023765
55,364.608,0.53236,1.76938,0.86455,0.90375,0.86487,0.84465,0.78403,0.42813,1.08748,0.7727,0.0002327,0.0002327,0.0002327
56,370.988,0.54732,1.72831,0.86168,0.90375,0.86487,0.84465,0.78403,0.42813,1.08748,0.7727,0.00022775,0.00022775,0.00022775
57,377.416,0.4542,1.65021,0.82054,0.90375,0.86487,0.84465,0.78403,0.42813,1.08748,0.7727,0.0002228,0.0002228,0.0002228
58,383.947,0.48705,1.72324,0.85712,0.91635,0.84591,0.84764,0.78729,0.4121,1.02635,0.77084,0.00021785,0.00021785,0.00021785
59,390.681,0.50151,1.74004,0.8733,0.91635,0.84591,0.84764,0.78729,0.4121,1.02635,0.77084,0.0002129,0.0002129,0.0002129
60,397.174,0.48183,1.56521,0.85854,0.91635,0.84591,0.84764,0.78729,0.4121,1.02635,0.77084,0.00020795,0.00020795,0.00020795
61,403.589,0.48088,1.612,0.82404,0.91635,0.84591,0.84764,0.78729,0.4121,1.02635,0.77084,0.000203,0.000203,0.000203
62,409.932,0.48663,1.62823,0.85026,0.91501,0.84697,0.84998,0.78496,0.41142,1.00319,0.77086,0.00019805,0.00019805,0.00019805
63,416.247,0.4804,1.66794,0.86226,0.91501,0.84697,0.84998,0.78496,0.41142,1.00319,0.77086,0.0001931,0.0001931,0.0001931
64,422.582,0.4593,1.60017,0.85278,0.91501,0.84697,0.84998,0.78496,0.41142,1.00319,0.77086,0.00018815,0.00018815,0.00018815
65,429.055,0.52459,1.53119,0.82682,0.91501,0.84697,0.84998,0.78496,0.41142,1.00319,0.77086,0.0001832,0.0001832,0.0001832
66,435.426,0.47534,1.54491,0.83774,0.92591,0.84327,0.84504,0.78012,0.42362,0.98316,0.77223,0.00017825,0.00017825,0.00017825
67,441.978,0.48728,1.55462,0.85419,0.92591,0.84327,0.84504,0.78012,0.42362,0.98316,0.77223,0.0001733,0.0001733,0.0001733
68,448.581,0.50304,1.53523,0.83253,0.92591,0.84327,0.84504,0.78012,0.42362,0.98316,0.77223,0.00016835,0.00016835,0.00016835
69,455.026,0.4909,1.56987,0.88147,0.92591,0.84327,0.84504,0.78012,0.42362,0.98316,0.77223,0.0001634,0.0001634,0.0001634
70,461.54,0.47323,1.59491,0.83518,0.92624,0.84293,0.84965,0.7843,0.40689,0.94307,0.77277,0.00015845,0.00015845,0.00015845
71,468.059,0.47556,1.47951,0.85095,0.92624,0.84293,0.84965,0.7843,0.40689,0.94307,0.77277,0.0001535,0.0001535,0.0001535
72,474.837,0.47096,1.58711,0.86746,0.92624,0.84293,0.84965,0.7843,0.40689,0.94307,0.77277,0.00014855,0.00014855,0.00014855
73,481.442,0.47899,1.49104,0.83656,0.92624,0.84293,0.84965,0.7843,0.40689,0.94307,0.77277,0.0001436,0.0001436,0.0001436
74,487.85,0.48761,1.45353,0.84528,0.92358,0.84289,0.8564,0.79407,0.39568,0.89267,0.7743,0.00013865,0.00013865,0.00013865
75,494.462,0.47207,1.35222,0.82604,0.92358,0.84289,0.8564,0.79407,0.39568,0.89267,0.7743,0.0001337,0.0001337,0.0001337
76,501.015,0.46,1.42332,0.82379,0.92358,0.84289,0.8564,0.79407,0.39568,0.89267,0.7743,0.00012875,0.00012875,0.00012875
77,507.695,0.44381,1.39947,0.84934,0.92358,0.84289,0.8564,0.79407,0.39568,0.89267,0.7743,0.0001238,0.0001238,0.0001238
78,514.061,0.44222,1.39768,0.83803,0.91882,0.84301,0.85592,0.79671,0.39131,0.86056,0.77472,0.00011885,0.00011885,0.00011885
79,520.692,0.42977,1.38751,0.84444,0.91882,0.84301,0.85592,0.79671,0.39131,0.86056,0.77472,0.0001139,0.0001139,0.0001139
80,527.022,0.41694,1.52716,0.84437,0.91882,0.84301,0.85592,0.79671,0.39131,0.86056,0.77472,0.00010895,0.00010895,0.00010895
81,533.518,0.4532,1.35926,0.83214,0.91882,0.84301,0.85592,0.79671,0.39131,0.86056,0.77472,0.000104,0.000104,0.000104
82,539.93,0.45187,1.41452,0.82942,0.91761,0.84167,0.8573,0.80049,0.38526,0.8377,0.7735,9.905e-05,9.905e-05,9.905e-05
83,546.604,0.4311,1.35659,0.84372,0.91761,0.84167,0.8573,0.80049,0.38526,0.8377,0.7735,9.41e-05,9.41e-05,9.41e-05
84,552.964,0.46135,1.2696,0.84097,0.91761,0.84167,0.8573,0.80049,0.38526,0.8377,0.7735,8.915e-05,8.915e-05,8.915e-05
85,559.383,0.52099,1.37836,0.83384,0.91761,0.84167,0.8573,0.80049,0.38526,0.8377,0.7735,8.42e-05,8.42e-05,8.42e-05
86,565.991,0.4331,1.32271,0.81779,0.9206,0.84167,0.86056,0.80242,0.37259,0.84198,0.77089,7.925e-05,7.925e-05,7.925e-05
87,572.388,0.43641,1.31616,0.83005,0.9206,0.84167,0.86056,0.80242,0.37259,0.84198,0.77089,7.43e-05,7.43e-05,7.43e-05
88,578.901,0.43679,1.30278,0.83532,0.9206,0.84167,0.86056,0.80242,0.37259,0.84198,0.77089,6.935e-05,6.935e-05,6.935e-05
89,585.394,0.46403,1.27175,0.8295,0.9206,0.84167,0.86056,0.80242,0.37259,0.84198,0.77089,6.44e-05,6.44e-05,6.44e-05
90,592.442,0.42432,1.32185,0.82945,0.92237,0.84167,0.85959,0.80532,0.36578,0.82356,0.76956,5.945e-05,5.945e-05,5.945e-05
91,599.277,0.48225,1.483,0.80432,0.92237,0.84167,0.85959,0.80532,0.36578,0.82356,0.76956,5.45e-05,5.45e-05,5.45e-05
92,605.721,0.50193,1.58193,0.82483,0.92237,0.84167,0.85959,0.80532,0.36578,0.82356,0.76956,4.955e-05,4.955e-05,4.955e-05
93,612.047,0.48025,1.54029,0.83295,0.92237,0.84167,0.85959,0.80532,0.36578,0.82356,0.76956,4.46e-05,4.46e-05,4.46e-05
94,618.557,0.42657,1.39893,0.8069,0.92445,0.84167,0.86504,0.8114,0.38034,0.77857,0.77131,3.965e-05,3.965e-05,3.965e-05
95,624.707,0.41294,1.34919,0.81429,0.92445,0.84167,0.86504,0.8114,0.38034,0.77857,0.77131,3.47e-05,3.47e-05,3.47e-05
96,631.005,0.43035,1.41075,0.81948,0.92445,0.84167,0.86504,0.8114,0.38034,0.77857,0.77131,2.975e-05,2.975e-05,2.975e-05
97,637.324,0.42134,1.3985,0.81685,0.92445,0.84167,0.86504,0.8114,0.38034,0.77857,0.77131,2.48e-05,2.48e-05,2.48e-05
98,643.551,0.49343,1.52529,0.82338,0.92122,0.84167,0.86657,0.811,0.38291,0.76893,0.77437,1.985e-05,1.985e-05,1.985e-05
99,649.678,0.48772,1.52761,0.83574,0.92122,0.84167,0.86657,0.811,0.38291,0.76893,0.77437,1.49e-05,1.49e-05,1.49e-05
100,655.964,0.41702,1.32899,0.80686,0.92122,0.84167,0.86657,0.811,0.38291,0.76893,0.77437,9.95e-06,9.95e-06,9.95e-06
1,11.1323,1.19028,4.48175,1.30613,0,0,0,0,1.21107,4.15179,1.35163,4.5e-05,4.5e-05,4.5e-05
2,20.133,1.06751,4.41665,1.15174,0,0,0,0,0.85787,3.99223,1.05406,9.40595e-05,9.40595e-05,9.40595e-05
3,29.1909,0.88341,4.217,1.07035,0,0,0,0,0.69299,3.85554,0.90149,0.000142129,0.000142129,0.000142129
4,37.5344,0.76488,4.09684,1.00163,0.17143,0.09967,0.14008,0.12853,0.57445,3.76943,0.83679,0.000189208,0.000189208,0.000189208
5,46.0214,0.72316,4.07148,0.96649,0.17143,0.09967,0.14008,0.12853,0.57445,3.76943,0.83679,0.000235298,0.000235298,0.000235298
6,55.0463,0.71652,3.90708,0.98774,0.14216,0.67552,0.37338,0.30275,0.61174,3.67359,0.82884,0.000280398,0.000280398,0.000280398
7,64.3671,0.71547,3.77234,0.92965,0.14216,0.67552,0.37338,0.30275,0.61174,3.67359,0.82884,0.000324507,0.000324507,0.000324507
8,73.3587,0.70634,3.79312,0.95676,0.07192,1,0.45771,0.37534,0.56191,3.31173,0.79559,0.000367627,0.000367627,0.000367627
9,82.3951,0.62722,3.54687,0.93654,0.07192,1,0.45771,0.37534,0.56191,3.31173,0.79559,0.000409756,0.000409756,0.000409756
10,91.1597,0.63798,3.4986,0.91705,0.07192,1,0.45771,0.37534,0.56191,3.31173,0.79559,0.000450895,0.000450895,0.000450895
11,100.489,0.6435,3.58997,0.91683,0.07192,1,0.45771,0.37534,0.56191,3.31173,0.79559,0.0004505,0.0004505,0.0004505
12,109.227,0.62249,3.22081,0.90024,0.87362,0.37363,0.55397,0.48238,0.58252,2.52381,0.80624,0.00044555,0.00044555,0.00044555
13,117.588,0.68405,3.3367,0.93229,0.87362,0.37363,0.55397,0.48238,0.58252,2.52381,0.80624,0.0004406,0.0004406,0.0004406
14,126.339,0.64904,3.23353,0.89838,0.87362,0.37363,0.55397,0.48238,0.58252,2.52381,0.80624,0.00043565,0.00043565,0.00043565
15,135.554,0.61251,3.1442,0.93427,0.70545,0.59474,0.63265,0.53393,0.60541,1.99299,0.79199,0.0004307,0.0004307,0.0004307
16,144.192,0.65439,3.00021,0.91627,0.70545,0.59474,0.63265,0.53393,0.60541,1.99299,0.79199,0.00042575,0.00042575,0.00042575
17,153.113,0.62084,3.02566,0.89784,0.70545,0.59474,0.63265,0.53393,0.60541,1.99299,0.79199,0.0004208,0.0004208,0.0004208
18,161.934,0.61728,2.84611,0.87876,0.70906,0.7063,0.76285,0.68615,0.52931,1.60203,0.78445,0.00041585,0.00041585,0.00041585
19,171.175,0.62344,2.7928,0.904,0.70906,0.7063,0.76285,0.68615,0.52931,1.60203,0.78445,0.0004109,0.0004109,0.0004109
20,179.67,0.65508,2.8672,0.9291,0.70906,0.7063,0.76285,0.68615,0.52931,1.60203,0.78445,0.00040595,0.00040595,0.00040595
21,188.36,0.67635,2.84572,0.89755,0.7364,0.83192,0.81653,0.73564,0.51839,1.39234,0.78484,0.000401,0.000401,0.000401
22,197.117,0.57063,2.55523,0.89598,0.7364,0.83192,0.81653,0.73564,0.51839,1.39234,0.78484,0.00039605,0.00039605,0.00039605
23,206.41,0.58942,2.57445,0.89157,0.7364,0.83192,0.81653,0.73564,0.51839,1.39234,0.78484,0.0003911,0.0003911,0.0003911
24,214.832,0.58112,2.56145,0.86308,0.80628,0.89946,0.84169,0.76536,0.50901,1.37129,0.78662,0.00038615,0.00038615,0.00038615
25,223.641,0.59983,2.4976,0.90315,0.80628,0.89946,0.84169,0.76536,0.50901,1.37129,0.78662,0.0003812,0.0003812,0.0003812
26,232.397,0.5982,2.47547,0.85622,0.80628,0.89946,0.84169,0.76536,0.50901,1.37129,0.78662,0.00037625,0.00037625,0.00037625
27,240.865,0.54462,2.43879,0.8621,0.80628,0.89946,0.84169,0.76536,0.50901,1.37129,0.78662,0.0003713,0.0003713,0.0003713
28,249.712,0.60421,2.32065,0.89066,0.88445,0.87651,0.85114,0.77464,0.49822,1.3154,0.78167,0.00036635,0.00036635,0.00036635
29,258.02,0.57558,2.30274,0.86765,0.88445,0.87651,0.85114,0.77464,0.49822,1.3154,0.78167,0.0003614,0.0003614,0.0003614
30,266.519,0.58729,2.37412,0.91249,0.88445,0.87651,0.85114,0.77464,0.49822,1.3154,0.78167,0.00035645,0.00035645,0.00035645
31,275.007,0.5705,2.20413,0.86708,0.9046,0.86864,0.84483,0.76645,0.49022,1.24135,0.77801,0.0003515,0.0003515,0.0003515
32,284.15,0.52729,2.10541,0.86406,0.9046,0.86864,0.84483,0.76645,0.49022,1.24135,0.77801,0.00034655,0.00034655,0.00034655
33,293.165,0.55713,2.13438,0.88633,0.9046,0.86864,0.84483,0.76645,0.49022,1.24135,0.77801,0.0003416,0.0003416,0.0003416
34,302.157,0.55606,2.00616,0.86593,0.91541,0.86178,0.84504,0.76475,0.48463,1.20383,0.77387,0.00033665,0.00033665,0.00033665
35,311.036,0.53801,1.99048,0.88051,0.91541,0.86178,0.84504,0.76475,0.48463,1.20383,0.77387,0.0003317,0.0003317,0.0003317
36,320.7,0.57128,2.07685,0.86406,0.91541,0.86178,0.84504,0.76475,0.48463,1.20383,0.77387,0.00032675,0.00032675,0.00032675
37,329.358,0.57599,2.0242,0.88866,0.93391,0.85318,0.84477,0.76196,0.46307,1.16362,0.77791,0.0003218,0.0003218,0.0003218
38,338.13,0.55947,1.94331,0.86333,0.93391,0.85318,0.84477,0.76196,0.46307,1.16362,0.77791,0.00031685,0.00031685,0.00031685
39,346.785,0.50798,1.83326,0.84137,0.93391,0.85318,0.84477,0.76196,0.46307,1.16362,0.77791,0.0003119,0.0003119,0.0003119
